well,tile,timepoint,condition,stimulation,n_neurons,mean_confidence_class0,std_confidence_class0,mean_confidence_class1,std_confidence_class1,fraction_predicted_class1
A11,4,T14,Control,0ms,22,0.9999915,3.9863018e-05,8.507313e-06,3.9878843e-05,0.0
A11,4,T15,Control,0ms,22,1.0,1.5842882e-07,4.027511e-08,1.5200624e-07,0.0
A11,4,T2,Control,0ms,22,0.09581015,0.23386182,0.9041899,0.23386182,0.9090909090909091
A11,4,T3,Control,0ms,22,0.23666425,0.35712302,0.76333576,0.35712302,0.8181818181818182
A11,4,T4,Control,0ms,22,0.45196387,0.41112685,0.54803616,0.41112685,0.5
A11,4,T5,Control,0ms,22,0.6156444,0.45220256,0.38435557,0.45220256,0.36363636363636365
A11,4,T6,Control,0ms,22,0.7817573,0.38254333,0.21824275,0.38254333,0.22727272727272727
A11,4,T7,Control,0ms,22,0.8754973,0.27753043,0.1245027,0.27753043,0.13636363636363635
A11,4,T8,Control,0ms,22,0.97470707,0.10112101,0.025292963,0.10112101,0.0
A11,4,T9,Control,0ms,22,0.984713,0.033857588,0.015286958,0.03385758,0.0
A22,1,T0,Control,0ms,22,0.005157378,0.013056458,0.9948426,0.013056458,1.0
A22,1,T1,Control,0ms,22,0.07584728,0.19437227,0.92415273,0.19437225,0.9545454545454546
A22,1,T10,Control,0ms,22,0.9778212,0.073568255,0.022178844,0.07356824,0.0
A22,1,T11,Control,0ms,22,0.97622246,0.06255859,0.023777537,0.06255859,0.0
A22,1,T12,Control,0ms,22,0.99988884,0.000445418,0.00011113375,0.0004454263,0.0
A22,1,T13,Control,0ms,22,0.9996897,0.0010106686,0.00031029782,0.0010106685,0.0
A22,1,T14,Control,0ms,22,0.99998474,6.243866e-05,1.5285179e-05,6.243237e-05,0.0
A22,1,T15,Control,0ms,22,0.99999446,1.6810418e-05,5.588305e-06,1.6808466e-05,0.0
A22,1,T2,Control,0ms,22,0.22550696,0.3603501,0.77449304,0.36035013,0.8181818181818182
A22,1,T3,Control,0ms,22,0.36361834,0.43553683,0.6363816,0.43553683,0.6818181818181818
A22,1,T4,Control,0ms,22,0.5289483,0.44812104,0.47105166,0.44812104,0.5
A22,1,T5,Control,0ms,22,0.7468782,0.4001902,0.25312182,0.40019023,0.2727272727272727
A22,1,T6,Control,0ms,22,0.8440725,0.3221929,0.1559275,0.32219294,0.13636363636363635
A22,1,T7,Control,0ms,22,0.90490633,0.22801296,0.095093675,0.22801296,0.09090909090909091
A22,1,T8,Control,0ms,22,0.8953782,0.2728336,0.10462179,0.27283356,0.09090909090909091
A22,1,T9,Control,0ms,22,0.9379419,0.17307638,0.062058147,0.17307635,0.045454545454545456
A22,2,T0,Control,10000ms,24,0.05388916,0.20661497,0.9461108,0.20661499,0.9583333333333334
