well,tile,timepoint,condition,stimulation,n_neurons,mean_confidence_class0,std_confidence_class0,mean_confidence_class1,std_confidence_class1,fraction_predicted_class1
A22,2,T14,Control,10000ms,24,0.6592565,0.17875218,0.34074345,0.17875217,0.20833333333333334
A22,2,T15,Control,10000ms,24,0.6669926,0.17590487,0.3330074,0.17590486,0.16666666666666666
A22,2,T2,Control,10000ms,24,0.56281793,0.20421946,0.43718207,0.20421946,0.2916666666666667
A22,2,T3,Control,10000ms,24,0.5625437,0.22611894,0.43745625,0.22611894,0.2916666666666667
A22,2,T4,Control,10000ms,24,0.57613516,0.21699524,0.4238648,0.21699524,0.20833333333333334
A22,2,T5,Control,10000ms,24,0.6171271,0.18648328,0.3828729,0.18648328,0.20833333333333334
A22,2,T6,Control,10000ms,24,0.6260728,0.17242162,0.37392715,0.17242162,0.16666666666666666
A22,2,T7,Control,10000ms,24,0.6413445,0.15541951,0.35865557,0.15541951,0.16666666666666666
A22,2,T8,Control,10000ms,24,0.6551543,0.14204891,0.34484568,0.14204893,0.16666666666666666
A22,2,T9,Control,10000ms,24,0.6771739,0.119096905,0.32282603,0.1190969,0.16666666666666666
A22,3,T0,Control,10000ms,20,0.48188263,0.20863214,0.51811737,0.20863216,0.5
A22,3,T1,Control,10000ms,20,0.5838697,0.19918334,0.4161303,0.19918334,0.25
A22,3,T10,Control,10000ms,20,0.75947934,0.0651162,0.24052069,0.0651162,0.0
A22,3,T11,Control,10000ms,20,0.7536706,0.06828256,0.24632943,0.06828256,0.0
A22,3,T12,Control,10000ms,20,0.75176203,0.060207706,0.24823792,0.06020771,0.0
A22,3,T13,Control,10000ms,20,0.7451144,0.06853107,0.25488564,0.068531066,0.0
A22,3,T14,Control,10000ms,20,0.7516653,0.061475713,0.24833469,0.061475713,0.0
A22,3,T15,Control,10000ms,20,0.75736195,0.057567954,0.24263804,0.05756795,0.0
A22,3,T2,Control,10000ms,20,0.6537759,0.1474719,0.34622413,0.14747192,0.15
