well,tile,timepoint,condition,stimulation,n_neurons,mean_confidence_class0,std_confidence_class0,mean_confidence_class1,std_confidence_class1,fraction_predicted_class1
A23,3,T10,Control,10000ms,16,0.73806137,0.30689397,0.26193863,0.30689397,0.25
A23,3,T11,Control,10000ms,16,0.8558632,0.27025333,0.14413674,0.27025333,0.125
A23,3,T12,Control,10000ms,16,0.86208284,0.23741889,0.1379172,0.23741888,0.125
A23,3,T13,Control,10000ms,16,0.83066905,0.32340756,0.16933097,0.32340756,0.1875
A23,3,T14,Control,10000ms,16,0.8117958,0.35423714,0.18820424,0.3542371,0.1875
A23,3,T15,Control,10000ms,16,0.90308034,0.2317582,0.096919656,0.2317582,0.0625
A23,3,T2,Control,10000ms,16,0.28962436,0.36018026,0.7103756,0.36018023,0.75
A23,3,T3,Control,10000ms,16,0.414004,0.38315782,0.585996,0.38315785,0.625
A23,3,T4,Control,10000ms,16,0.51913035,0.4250621,0.48086962,0.4250621,0.4375
A23,3,T5,Control,10000ms,16,0.62580943,0.40828866,0.3741906,0.40828866,0.4375
A23,3,T6,Control,10000ms,16,0.54082495,0.3545547,0.45917508,0.3545547,0.5
A23,3,T7,Control,10000ms,16,0.63020957,0.344037,0.36979043,0.344037,0.375
A23,3,T8,Control,10000ms,16,0.61397713,0.39621937,0.38602287,0.39621937,0.4375
A23,3,T9,Control,10000ms,16,0.72269416,0.36528584,0.27730587,0.36528584,0.25
A4,1,T0,Control,0ms,8,0.79080933,0.31383142,0.20919068,0.3138314,0.125
A4,1,T1,Control,0ms,8,0.85783243,0.1552327,0.14216754,0.15523268,0.0
A4,1,T10,Control,0ms,8,0.9069252,0.1787665,0.09307479,0.17876653,0.0
A4,1,T11,Control,0ms,8,0.92096233,0.10841167,0.079037696,0.108411655,0.0
A4,1,T12,Control,0ms,8,0.9263147,0.13240528,0.073685296,0.13240528,0.0
A4,1,T13,Control,0ms,8,0.929683,0.10686956,0.070316955,0.10686953,0.0
A4,1,T14,Control,0ms,8,0.9367032,0.11128466,0.06329676,0.11128465,0.0
A4,1,T15,Control,0ms,8,0.90395755,0.15049073,0.09604246,0.15049073,0.0
A4,1,T2,Control,0ms,8,0.769426,0.28401527,0.23057398,0.28401527,0.25
A4,1,T3,Control,0ms,8,0.7799116,0.27168715,0.22008845,0.27168715,0.25
A4,1,T4,Control,0ms,8,0.9261098,0.0949699,0.07389023,0.09496991,0.0
A4,1,T5,Control,0ms,8,0.90816486,0.13778996,0.09183514,0.13778996,0.0
A4,1,T6,Control,0ms,8,0.8929016,0.16869827,0.1070984,0.16869828,0.0
A4,1,T7,Control,0ms,8,0.91228986,0.14768218,0.08771014,0.14768216,0.0
A4,1,T8,Control,0ms,8,0.9212833,0.13580896,0.07871669,0.13580896,0.0
A4,1,T9,Control,0ms,8,0.9346434,0.120517656,0.0653566,0.12051763,0.0
A4,2,T0,Control,10000ms,17,0.8130393,0.30952838,0.18696067,0.30952838,0.17647058823529413
A4,2,T1,Control,10000ms,17,0.8425308,0.25955802,0.15746918,0.25955802,0.058823529411764705
A4,2,T10,Control,10000ms,17,0.89489913,0.20009927,0.105100855,0.20009927,0.058823529411764705
A4,2,T11,Control,10000ms,17,0.90062755,0.23530729,0.09937245,0.23530729,0.058823529411764705
A4,2,T12,Control,10000ms,17,0.95129687,0.06405696,0.048703115,0.06405696,0.0
A4,2,T13,Control,10000ms,17,0.9347214,0.11396751,0.06527863,0.1139675,0.0
A4,2,T14,Control,10000ms,17,0.9409723,0.101692006,0.059027664,0.101692006,0.0
A4,2,T15,Control,10000ms,17,0.9519034,0.07047476,0.048096597,0.07047476,0.0
A4,2,T2,Control,10000ms,17,0.8639526,0.24580845,0.13604744,0.24580845,0.058823529411764705
A4,2,T3,Control,10000ms,17,0.88163656,0.21736811,0.118363425,0.21736814,0.058823529411764705
A4,2,T4,Control,10000ms,17,0.89294434,0.20237276,0.10705566,0.20237276,0.058823529411764705
A4,2,T5,Control,10000ms,17,0.91539025,0.17307524,0.08460973,0.17307524,0.058823529411764705
A4,2,T6,Control,10000ms,17,0.90153384,0.17810036,0.09846613,0.17810036,0.058823529411764705
A4,2,T7,Control,10000ms,17,0.87534267,0.24953878,0.12465736,0.24953876,0.058823529411764705
