neuron_id,condition,cell_line,drug,well,tile,stimulation,original_hdf5,num_timepoints,timepoint,timepoint_idx,rfp1_path,halo_path,label_stimulation,label_cell_line,label_timepoint,label_stim_time,label_cell_time,label_cell_stim,label_all,label_6class,class_label,label_binary,confidence_class0,confidence_class1,predicted_class
G10_tile3_n98,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_98.h5,16,T0,0,images/RFP1/G10_tile3_n98_T0.png,images/Halo/G10_tile3_n98_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.124195375,0.8758046,1
G10_tile3_n98,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_98.h5,16,T15,15,images/RFP1/G10_tile3_n98_T15.png,images/Halo/G10_tile3_n98_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.81762695,0.18237302,0
G10_tile2_n212,APPV717I,APPV717I,DMSO,G10,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_2_212.h5,16,T0,0,images/RFP1/G10_tile2_n212_T0.png,images/Halo/G10_tile2_n212_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.5651947,0.43480527,0
G10_tile2_n212,APPV717I,APPV717I,DMSO,G10,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_2_212.h5,16,T15,15,images/RFP1/G10_tile2_n212_T15.png,images/Halo/G10_tile2_n212_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.76617223,0.23382781,0
G10_tile3_n316,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_316.h5,16,T0,0,images/RFP1/G10_tile3_n316_T0.png,images/Halo/G10_tile3_n316_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.69282556,0.30717444,0
G10_tile3_n316,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_316.h5,16,T15,15,images/RFP1/G10_tile3_n316_T15.png,images/Halo/G10_tile3_n316_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.79319435,0.2068056,0
G10_tile3_n179,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_179.h5,16,T0,0,images/RFP1/G10_tile3_n179_T0.png,images/Halo/G10_tile3_n179_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.57717276,0.4228272,0
G10_tile3_n179,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_179.h5,16,T15,15,images/RFP1/G10_tile3_n179_T15.png,images/Halo/G10_tile3_n179_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.64110214,0.35889786,0
G10_tile4_n28,APPV717I,APPV717I,DMSO,G10,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_4_28.h5,16,T0,0,images/RFP1/G10_tile4_n28_T0.png,images/Halo/G10_tile4_n28_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.75899,0.24101004,0
G10_tile4_n28,APPV717I,APPV717I,DMSO,G10,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_4_28.h5,16,T15,15,images/RFP1/G10_tile4_n28_T15.png,images/Halo/G10_tile4_n28_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.78855443,0.2114456,0
G10_tile4_n187,APPV717I,APPV717I,DMSO,G10,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_4_187.h5,16,T0,0,images/RFP1/G10_tile4_n187_T0.png,images/Halo/G10_tile4_n187_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.557304,0.442696,0
G10_tile4_n187,APPV717I,APPV717I,DMSO,G10,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_4_187.h5,16,T15,15,images/RFP1/G10_tile4_n187_T15.png,images/Halo/G10_tile4_n187_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.5378829,0.46211705,0
G10_tile2_n211,APPV717I,APPV717I,DMSO,G10,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_2_211.h5,16,T0,0,images/RFP1/G10_tile2_n211_T0.png,images/Halo/G10_tile2_n211_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.60422206,0.3957779,0
G10_tile2_n211,APPV717I,APPV717I,DMSO,G10,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_2_211.h5,16,T15,15,images/RFP1/G10_tile2_n211_T15.png,images/Halo/G10_tile2_n211_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.6246766,0.37532347,0
G10_tile3_n190,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_190.h5,16,T0,0,images/RFP1/G10_tile3_n190_T0.png,images/Halo/G10_tile3_n190_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.7159953,0.2840047,0
G10_tile3_n190,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_190.h5,16,T15,15,images/RFP1/G10_tile3_n190_T15.png,images/Halo/G10_tile3_n190_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.7542271,0.24577293,0
G10_tile2_n55,APPV717I,APPV717I,DMSO,G10,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_2_55.h5,16,T0,0,images/RFP1/G10_tile2_n55_T0.png,images/Halo/G10_tile2_n55_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.49322447,0.5067755,1
G10_tile2_n55,APPV717I,APPV717I,DMSO,G10,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_2_55.h5,16,T15,15,images/RFP1/G10_tile2_n55_T15.png,images/Halo/G10_tile2_n55_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.7539105,0.2460895,0
G10_tile3_n301,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_301.h5,16,T0,0,images/RFP1/G10_tile3_n301_T0.png,images/Halo/G10_tile3_n301_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.6641486,0.33585134,0
G10_tile3_n301,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_301.h5,16,T15,15,images/RFP1/G10_tile3_n301_T15.png,images/Halo/G10_tile3_n301_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.7650261,0.23497391,0
G10_tile3_n243,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_243.h5,16,T0,0,images/RFP1/G10_tile3_n243_T0.png,images/Halo/G10_tile3_n243_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.6710301,0.3289699,0
G10_tile3_n243,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_243.h5,16,T15,15,images/RFP1/G10_tile3_n243_T15.png,images/Halo/G10_tile3_n243_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.80540735,0.19459271,0
G10_tile3_n291,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_291.h5,16,T0,0,images/RFP1/G10_tile3_n291_T0.png,images/Halo/G10_tile3_n291_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.4831823,0.5168177,1
G10_tile3_n291,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_291.h5,16,T15,15,images/RFP1/G10_tile3_n291_T15.png,images/Halo/G10_tile3_n291_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.7715063,0.22849375,0
G10_tile3_n132,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_132.h5,16,T0,0,images/RFP1/G10_tile3_n132_T0.png,images/Halo/G10_tile3_n132_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.755559,0.24444099,0
G10_tile3_n132,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_132.h5,16,T15,15,images/RFP1/G10_tile3_n132_T15.png,images/Halo/G10_tile3_n132_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.7701155,0.22988446,0
G10_tile4_n296,APPV717I,APPV717I,DMSO,G10,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_4_296.h5,16,T0,0,images/RFP1/G10_tile4_n296_T0.png,images/Halo/G10_tile4_n296_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.66725934,0.33274066,0
G10_tile4_n296,APPV717I,APPV717I,DMSO,G10,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_4_296.h5,16,T15,15,images/RFP1/G10_tile4_n296_T15.png,images/Halo/G10_tile4_n296_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.73841584,0.2615842,0
G10_tile2_n182,APPV717I,APPV717I,DMSO,G10,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_2_182.h5,16,T0,0,images/RFP1/G10_tile2_n182_T0.png,images/Halo/G10_tile2_n182_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.5544034,0.4455966,0
G10_tile2_n182,APPV717I,APPV717I,DMSO,G10,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_2_182.h5,16,T15,15,images/RFP1/G10_tile2_n182_T15.png,images/Halo/G10_tile2_n182_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.84781,0.15219007,0
G10_tile4_n165,APPV717I,APPV717I,DMSO,G10,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_4_165.h5,16,T0,0,images/RFP1/G10_tile4_n165_T0.png,images/Halo/G10_tile4_n165_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.7433418,0.25665817,0
G10_tile4_n165,APPV717I,APPV717I,DMSO,G10,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_4_165.h5,16,T15,15,images/RFP1/G10_tile4_n165_T15.png,images/Halo/G10_tile4_n165_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.8093874,0.19061266,0
G10_tile3_n68,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_68.h5,16,T0,0,images/RFP1/G10_tile3_n68_T0.png,images/Halo/G10_tile3_n68_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.776229,0.22377099,0
G10_tile3_n68,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_68.h5,16,T15,15,images/RFP1/G10_tile3_n68_T15.png,images/Halo/G10_tile3_n68_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.8499484,0.15005167,0
G10_tile2_n81,APPV717I,APPV717I,DMSO,G10,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_2_81.h5,16,T0,0,images/RFP1/G10_tile2_n81_T0.png,images/Halo/G10_tile2_n81_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.7289109,0.2710891,0
G10_tile2_n81,APPV717I,APPV717I,DMSO,G10,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_2_81.h5,16,T15,15,images/RFP1/G10_tile2_n81_T15.png,images/Halo/G10_tile2_n81_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.76847285,0.23152712,0
G10_tile3_n211,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_211.h5,16,T0,0,images/RFP1/G10_tile3_n211_T0.png,images/Halo/G10_tile3_n211_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.6438392,0.35616085,0
G10_tile3_n211,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_211.h5,16,T15,15,images/RFP1/G10_tile3_n211_T15.png,images/Halo/G10_tile3_n211_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.65054494,0.3494551,0
G10_tile4_n64,APPV717I,APPV717I,DMSO,G10,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_4_64.h5,16,T0,0,images/RFP1/G10_tile4_n64_T0.png,images/Halo/G10_tile4_n64_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.6379421,0.36205792,0
G10_tile4_n64,APPV717I,APPV717I,DMSO,G10,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_4_64.h5,16,T15,15,images/RFP1/G10_tile4_n64_T15.png,images/Halo/G10_tile4_n64_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.68630666,0.31369334,0
G10_tile4_n216,APPV717I,APPV717I,DMSO,G10,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_4_216.h5,16,T0,0,images/RFP1/G10_tile4_n216_T0.png,images/Halo/G10_tile4_n216_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.4969678,0.5030322,1
G10_tile4_n216,APPV717I,APPV717I,DMSO,G10,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_4_216.h5,16,T15,15,images/RFP1/G10_tile4_n216_T15.png,images/Halo/G10_tile4_n216_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.75800663,0.24199337,0
G10_tile4_n10,APPV717I,APPV717I,DMSO,G10,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_4_10.h5,16,T0,0,images/RFP1/G10_tile4_n10_T0.png,images/Halo/G10_tile4_n10_T0.png,0ms,APPV717I,T0,0ms_T0,APPV717I_T0,APPV717I_0ms,APPV717I_0ms_T0,APPV717I_T0,unknown,unknown,0.7744167,0.22558331,0
G10_tile4_n10,APPV717I,APPV717I,DMSO,G10,4,0ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_4_10.h5,16,T15,15,images/RFP1/G10_tile4_n10_T15.png,images/Halo/G10_tile4_n10_T15.png,0ms,APPV717I,T15,0ms_T15,APPV717I_T15,APPV717I_0ms,APPV717I_0ms_T15,APPV717I_0ms_T16,unknown,unknown,0.7855355,0.21446449,0
G10_tile2_n85,APPV717I,APPV717I,DMSO,G10,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_2_85.h5,16,T0,0,images/RFP1/G10_tile2_n85_T0.png,images/Halo/G10_tile2_n85_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.70081884,0.29918113,0
G10_tile2_n85,APPV717I,APPV717I,DMSO,G10,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_2_85.h5,16,T15,15,images/RFP1/G10_tile2_n85_T15.png,images/Halo/G10_tile2_n85_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.73304695,0.26695305,0
G10_tile3_n157,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_157.h5,16,T0,0,images/RFP1/G10_tile3_n157_T0.png,images/Halo/G10_tile3_n157_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.7507072,0.24929275,0
G10_tile3_n157,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_157.h5,16,T15,15,images/RFP1/G10_tile3_n157_T15.png,images/Halo/G10_tile3_n157_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.75396216,0.24603786,0
G10_tile2_n57,APPV717I,APPV717I,DMSO,G10,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_2_57.h5,16,T0,0,images/RFP1/G10_tile2_n57_T0.png,images/Halo/G10_tile2_n57_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.6753201,0.3246799,0
G10_tile2_n57,APPV717I,APPV717I,DMSO,G10,2,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_2_57.h5,16,T15,15,images/RFP1/G10_tile2_n57_T15.png,images/Halo/G10_tile2_n57_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.7290195,0.2709805,0
G10_tile3_n226,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_226.h5,16,T0,0,images/RFP1/G10_tile3_n226_T0.png,images/Halo/G10_tile3_n226_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.6647818,0.33521822,0
G10_tile3_n226,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_226.h5,16,T15,15,images/RFP1/G10_tile3_n226_T15.png,images/Halo/G10_tile3_n226_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.76076037,0.23923957,0
G10_tile3_n300,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_300.h5,16,T0,0,images/RFP1/G10_tile3_n300_T0.png,images/Halo/G10_tile3_n300_T0.png,10000ms,APPV717I,T0,10000ms_T0,APPV717I_T0,APPV717I_10000ms,APPV717I_10000ms_T0,APPV717I_T0,unknown,unknown,0.48571432,0.5142857,1
G10_tile3_n300,APPV717I,APPV717I,DMSO,G10,3,10000ms,/gladstone/finkbeiner/linsley/GXYTMPS/Jeremy/GXYTMP-A2screenPlate2/hdf5_neurons/G10/A2screenPlate2_G10_3_300.h5,16,T15,15,images/RFP1/G10_tile3_n300_T15.png,images/Halo/G10_tile3_n300_T15.png,10000ms,APPV717I,T15,10000ms_T15,APPV717I_T15,APPV717I_10000ms,APPV717I_10000ms_T15,APPV717I_10000ms_T16,unknown,unknown,0.7885873,0.2114127,0
